2019-08-20 15:19:45.229 febs [main] INFO  com.neefull.fsp.AdminApplication - Starting AdminApplication on pc-wangpei with PID 6124 (D:\workspace\workspace_open\fsp\admin-web\target\classes started by Thinkpad in D:\workspace\workspace_open\fsp)
2019-08-20 15:22:23.200 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 15:22:23 | 耗时 4 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 15:22:23.209 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 15:22:23 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 15:22:23.378 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:22:23.844 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 15:22:23 | 耗时 3 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 15:22:24.056 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:22:24 | 耗时 2 ms | SQL 语句：
UPDATE t_user SET LAST_LOGIN_TIME = '2019-08-20T15:22:23.986+0800' WHERE USERNAME = 'wangpei';
2019-08-20 15:22:24.058 febs [http-nio-8080-exec-7] INFO  p6spy - 
2019-08-20 15:22:24.063 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:22:24 | 耗时 0 ms | SQL 语句：
SELECT count(1) FROM t_login_log;
2019-08-20 15:22:24.068 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:22:24 | 耗时 1 ms | SQL 语句：
SELECT count(1) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 15:22:24.073 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:22:24 | 耗时 0 ms | SQL 语句：
SELECT count(DISTINCT (ip)) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 15:22:24.080 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:22:24 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 GROUP BY days;
2019-08-20 15:22:24.084 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:22:24 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 AND l.username = 'wangpei' GROUP BY days;
2019-08-20 15:22:35.380 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:22:36.907 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 15:22:38.047 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:22:38.048 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:22:47.381 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:22:53.050 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:22:53.050 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:22:59.381 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:23:01.760 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 15:23:08.053 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:23:08.053 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:23:11.382 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:23:23.054 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:23:23.055 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:23:23.384 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:23:27.968 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 15:23:35.384 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:23:38.059 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:23:38.059 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:23:47.383 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:23:53.061 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:23:53.061 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:23:57.124 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 15:23:59.384 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:24:04.488 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 15:24:04 | 耗时 1 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 15:24:04.497 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 15:24:04 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 15:24:04.507 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 15:24:04 | 耗时 2 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 15:24:04.909 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 15:24:04 | 耗时 6 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 15:24:05.031 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 15:24:05 | 耗时 1 ms | SQL 语句：
UPDATE t_user SET LAST_LOGIN_TIME = '2019-08-20T15:24:05.027+0800' WHERE USERNAME = 'wangpei';
2019-08-20 15:24:05.033 febs [http-nio-8080-exec-8] INFO  p6spy - 
2019-08-20 15:24:05.039 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 15:24:05 | 耗时 2 ms | SQL 语句：
SELECT count(1) FROM t_login_log;
2019-08-20 15:24:05.043 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 15:24:05 | 耗时 0 ms | SQL 语句：
SELECT count(1) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 15:24:05.047 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 15:24:05 | 耗时 1 ms | SQL 语句：
SELECT count(DISTINCT (ip)) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 15:24:05.052 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 15:24:05 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 GROUP BY days;
2019-08-20 15:24:05.060 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 15:24:05 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 AND l.username = 'wangpei' GROUP BY days;
2019-08-20 15:24:08.062 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:24:08.062 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:24:11.385 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:24:20.309 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 15:24:23.066 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:24:23.066 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:24:23.385 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:24:26.583 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 15:24:26.587 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 15:24:26.593 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 15:24:26.893 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 2 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 15:24:26.953 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 2 ms | SQL 语句：
UPDATE t_user SET LAST_LOGIN_TIME = '2019-08-20T15:24:26.947+0800' WHERE USERNAME = 'wangpei';
2019-08-20 15:24:26.954 febs [http-nio-8080-exec-7] INFO  p6spy - 
2019-08-20 15:24:26.957 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 0 ms | SQL 语句：
SELECT count(1) FROM t_login_log;
2019-08-20 15:24:26.960 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 0 ms | SQL 语句：
SELECT count(1) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 15:24:26.963 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 0 ms | SQL 语句：
SELECT count(DISTINCT (ip)) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 15:24:26.966 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 1 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 GROUP BY days;
2019-08-20 15:24:26.971 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 15:24:26 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 AND l.username = 'wangpei' GROUP BY days;
2019-08-20 15:24:35.386 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:24:38.068 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:24:38.069 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:24:47.203 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 15:24:47.386 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:24:53.071 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:24:53.071 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:24:59.388 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:25:00.534 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 15:25:00.540 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 15:25:00.548 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 15:25:00.862 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 1 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 15:25:00.921 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 1 ms | SQL 语句：
UPDATE t_user SET LAST_LOGIN_TIME = '2019-08-20T15:25:00.916+0800' WHERE USERNAME = 'wangpei';
2019-08-20 15:25:00.923 febs [http-nio-8080-exec-1] INFO  p6spy - 
2019-08-20 15:25:00.926 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 0 ms | SQL 语句：
SELECT count(1) FROM t_login_log;
2019-08-20 15:25:00.929 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 0 ms | SQL 语句：
SELECT count(1) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 15:25:00.933 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 1 ms | SQL 语句：
SELECT count(DISTINCT (ip)) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 15:25:00.937 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 GROUP BY days;
2019-08-20 15:25:00.940 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 15:25:00 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 AND l.username = 'wangpei' GROUP BY days;
2019-08-20 15:25:08.073 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:25:08.073 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:25:10.771 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 15:25:11.389 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:25:23.075 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:25:23.075 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_ClusterManager] INFO  p6spy - 
2019-08-20 15:25:23.390 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566285590070_MisfireHandler] INFO  p6spy - 
2019-08-20 15:25:27.833 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 15:25:27 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
